,Open Bid_x,Open Bid_y,Short Swap USDPLN,Long Swap USDPLN,open_1
2013-07-12,0.09,0.9,4.938271604938273e-05,-6.141692150866462e-05,6.66257
2013-07-13,0.17,0.94,4.2204995693367794e-05,-5.531813865147199e-05,6.66257
2013-07-14,0.17,0.94,4.112833763996555e-05,-6.481481481481482e-05,6.66257
2013-07-15,0.17,0.89,4.2204995693367794e-05,-5.531813865147199e-05,6.6715
2013-07-16,0.12,0.89,4.9635701275045536e-05,-6.274801587301586e-05,6.6688
2013-07-17,0.19,0.9,0.0001310432569974,-0.0001701680672268,6.5979
2013-07-18,0.02,0.89,5.1756885090218426e-05,-7.026143790849672e-05,6.58532
2013-07-19,0.12,0.89,4.7358834244080144e-05,-6.026785714285713e-05,6.55339
2013-07-20,0.17,0.9,4.112833763996555e-05,-6.481481481481482e-05,6.55339
2013-07-21,0.17,0.9,5.0091074681238616e-05,-5.816714150047484e-05,6.55339
2013-07-22,0.12,0.89,4.758652094717668e-05,-6.051587301587301e-05,6.5276
2013-07-23,0.13,0.9,4.8724954462659377e-05,-5.97345132743363e-05,6.47613
2013-07-24,0.18,0.91,0.0001333333333333,-0.0001694915254237,6.45285
2013-07-25,0.15,0.93,4.5555555555555546e-05,-5.676328502415459e-05,6.50697
2013-07-26,0.15,0.92,4.4444444444444447e-05,-5.5555555555555565e-05,6.47532
2013-07-27,0.15,0.92,4.777777777777778e-05,-5.917874396135266e-05,6.47532
2013-07-28,0.15,0.92,4.777777777777778e-05,-5.917874396135266e-05,6.47532
2013-07-29,0.15,0.9,4.422222222222222e-05,-5.531400966183575e-05,6.45955
2013-07-30,0.15,0.9,4.4444444444444447e-05,-5.5555555555555565e-05,6.47794
2013-07-31,0.15,0.9,0.0001339999999999,-0.0001673913043478,6.553
2013-08-01,0.18,0.9,4.294871794871795e-05,-5.484934086629002e-05,6.50868
2013-08-02,0.13,0.9,4.674796747967479e-05,-5.8259587020648974e-05,6.5937
2013-08-03,0.15,0.99,4.333333333333333e-05,-6.642512077294688e-05,6.5937
2013-08-04,0.15,0.93,4.333333333333333e-05,-6.642512077294688e-05,6.5937
2013-08-05,0.12,0.91,4.4444444444444447e-05,-6.52281746031746e-05,6.61216
2013-08-06,0.17,0.91,4.242032730404822e-05,-5.4368471035137705e-05,6.56811
2013-08-07,0.17,0.91,0.0001298449612403,-0.0001659544159544,6.55515
2013-08-08,0.12,0.91,4.622040072859745e-05,-5.9027777777777766e-05,6.50948
2013-08-09,0.15,0.9,4.4444444444444447e-05,-5.676328502415459e-05,6.48832
2013-08-10,0.15,0.94,4.355555555555556e-05,-5.579710144927538e-05,6.48832
2013-08-11,0.15,0.94,4.111111111111112e-05,-6.280193236714976e-05,6.48832
2013-08-12,0.15,0.9,4.333333333333333e-05,-6.159420289855074e-05,6.50713
2013-08-13,0.15,0.9,4.155555555555556e-05,-5.362318840579711e-05,6.52288
2013-08-14,0.15,0.9,0.0001233333333333,-0.000159420289855,6.52737
2013-08-15,0.15,0.9,4.111111111111112e-05,-5.31400966183575e-05,6.492
2013-08-16,0.14,0.9,4.278673835125447e-05,-5.506822612085769e-05,6.503
2013-08-17,0.19,0.99,3.901611535199321e-05,-5.158730158730159e-05,6.503
2013-08-18,0.19,0.99,4.410517387616624e-05,-5.602240896358544e-05,6.503
2013-08-19,0.15,0.9,4.222222222222223e-05,-5.434782608695653e-05,6.5096
2013-08-20,0.15,0.9,4.222222222222223e-05,-5.434782608695653e-05,6.50518
2013-08-21,0.15,0.9,0.0001266666666666,-0.0001630434782608,6.49127
2013-08-22,0.15,0.9,4.333333333333333e-05,-5.5555555555555565e-05,6.57482
2013-08-23,0.15,0.9,4.333333333333333e-05,-5.5555555555555565e-05,6.51078
2013-08-24,0.15,0.96,4.377777777777778e-05,-5.603864734299518e-05,6.51078
2013-08-25,0.15,0.96,4.755555555555556e-05,-5.893719806763286e-05,6.51078
2013-08-26,0.15,0.9,4.333333333333333e-05,-5.5555555555555565e-05,6.48855
2013-08-27,0.15,0.9,4.4000000000000006e-05,-5.628019323671498e-05,6.52044
2013-08-28,0.15,0.9,0.00013,-0.0001666666666666,6.48671
2013-08-29,0.06,0.9,4.4444444444444447e-05,-6.394129979035639e-05,6.49787
2013-08-30,0.05,0.9,4.435483870967743e-05,-6.402116402116403e-05,6.58909
2013-08-31,0.15,0.96,4.377777777777778e-05,-5.603864734299518e-05,6.58909
2013-09-01,0.15,0.96,4.333333333333333e-05,-6.280193236714976e-05,6.58909
2013-09-02,0.11,0.9,4.614325068870524e-05,-5.905905905905906e-05,6.61347
2013-09-03,0.25,0.9,3.847736625514404e-05,-4.933333333333334e-05,6.59814
2013-09-04,0.05,0.9,0.0001352459016393,-0.0001904761904761,6.6214
2013-09-05,0.18,0.9,4.05982905982906e-05,-5.343691148775896e-05,6.59812
2013-09-06,0.18,0.91,4.05982905982906e-05,-5.343691148775896e-05,6.67261
2013-09-07,0.1,0.97,4.62962962962963e-05,-6.691919191919191e-05,6.67261
2013-09-08,0.17,0.97,4.508196721311476e-05,-6.125356125356126e-05,6.67261
2013-09-09,0.17,0.92,4.394353369763206e-05,-5.887939221272555e-05,6.62878
2013-09-10,0.12,0.92,5.1756885090218426e-05,-6.15079365079365e-05,6.55102
2013-09-11,0.15,0.92,0.0001346666666666,-0.0001717391304347,6.54393
2013-09-12,0.15,0.92,4.222222222222223e-05,-6.0386473429951696e-05,6.51964
2013-09-13,0.06,0.91,4.44896115627823e-05,-6.918238993710691e-05,6.5197
2013-09-14,0.1,0.92,4.675925925925926e-05,-5.984848484848484e-05,6.5197
2013-09-15,0.15,0.92,4.333333333333333e-05,-6.280193236714976e-05,6.5197
2013-09-16,0.15,0.9,4.333333333333333e-05,-6.159420289855074e-05,6.51003
2013-09-17,0.15,0.9,4.5555555555555546e-05,-5.797101449275363e-05,6.5152
2013-09-18,0.15,0.9,0.0001366666666666,-0.0001739130434782,6.46513
2013-09-19,0.06,0.91,4.508196721311476e-05,-7.049266247379455e-05,6.36397
2013-09-20,0.15,0.9,4.333333333333333e-05,-5.5555555555555565e-05,6.3308
2013-09-21,0.15,0.96,4.333333333333333e-05,-6.280193236714976e-05,6.3308
2013-09-22,0.15,0.97,4.711111111111111e-05,-5.845410628019325e-05,6.3308
2013-09-23,0.15,0.9,4.333333333333333e-05,-5.5555555555555565e-05,6.36063
2013-09-24,0.15,0.9,4.333333333333333e-05,-6.159420289855074e-05,6.38838
2013-09-25,0.15,0.9,0.0001266666666666,-0.0001630434782608,6.40285
2013-09-26,0.21,0.9,4.00763358778626e-05,-5.716253443526171e-05,6.42082
2013-09-27,0.15,0.9,4.467592592592593e-05,-5.3864734299516914e-05,6.41608
2013-09-28,0.15,1.02,4.333333333333333e-05,-6.280193236714976e-05,6.41608
2013-09-29,0.15,1.02,4.333333333333333e-05,-6.280193236714976e-05,6.41608
2013-09-30,0.15,0.9,4.155555555555556e-05,-5.362318840579711e-05,6.42395
2013-10-01,0.21,0.92,3.837998303647159e-05,-4.9586776859504144e-05,6.41716
2013-10-02,0.15,0.92,0.00013,-0.0001666666666666,6.3661
2013-10-03,0.04,0.92,5.115740740740741e-05,-6.837606837606838e-05,6.36596
2013-10-04,0.15,0.92,4.4444444444444447e-05,-5.676328502415459e-05,6.3418
2013-10-05,0.15,0.98,4.333333333333333e-05,-6.280193236714976e-05,6.3418
2013-10-06,0.15,1.0,4.62962962962963e-05,-6.280193236714976e-05,6.3418
2013-10-07,0.1,0.92,4.814814814814816e-05,-6.136363636363635e-05,6.42089
2013-10-08,0.15,0.92,4.88888888888889e-05,-6.159420289855074e-05,6.4208
2013-10-09,0.15,0.92,0.0001466666666666,-0.0001847826086956,6.43166
2013-10-10,0.23,0.94,4.323308270676691e-05,-5.465221318879855e-05,6.47342
2013-10-11,0.15,0.94,4.666666666666667e-05,-5.917874396135266e-05,6.49567
2013-10-12,0.15,1.0,4.755555555555556e-05,-5.893719806763286e-05,6.49567
2013-10-13,0.15,1.0,4.666666666666667e-05,-5.797101449275363e-05,6.49567
2013-10-14,0.15,0.94,4.666666666666667e-05,-5.917874396135266e-05,6.46494
2013-10-15,0.15,0.94,4.777777777777778e-05,-6.0386473429951696e-05,6.46334
2013-10-16,0.15,0.94,0.0001433333333333,-0.0001811594202898,6.49713
2013-10-17,0.15,0.91,4.88888888888889e-05,-6.159420289855074e-05,6.46969
2013-10-18,0.25,0.91,4.401709401709401e-05,-5.244444444444444e-05,6.40383
2013-10-19,0.15,0.97,4.333333333333333e-05,-6.280193236714976e-05,6.40383
2013-10-20,0.15,0.97,4.333333333333333e-05,-6.280193236714976e-05,6.40383
2013-10-21,0.15,0.91,4.666666666666667e-05,-5.917874396135266e-05,6.4283
2013-10-22,0.15,0.92,4.688888888888888e-05,-5.942028985507246e-05,6.39985
2013-10-23,0.15,0.92,0.000138,-0.0001753623188405,6.36623
2013-10-24,0.15,0.92,4.5555555555555546e-05,-5.797101449275363e-05,6.36248
2013-10-25,0.15,0.92,4.5555555555555546e-05,-5.797101449275363e-05,6.34824
2013-10-26,0.15,1.02,4.622222222222223e-05,-6.642512077294688e-05,6.34824
2013-10-27,0.15,0.88,4.333333333333333e-05,-6.280193236714976e-05,6.34824
2013-10-28,0.12,0.92,4.666666666666667e-05,-6.15079365079365e-05,6.31479
2013-10-29,0.12,0.92,4.777777777777778e-05,-6.274801587301586e-05,6.35352
2013-10-30,0.12,0.92,0.0001433333333333,-0.000188244047619,6.38115
2013-10-31,0.12,0.92,4.777777777777778e-05,-6.274801587301586e-05,6.40876
2013-11-01,0.12,0.92,4.777777777777778e-05,-6.274801587301586e-05,6.48281
2013-11-02,0.12,0.99,4.711111111111111e-05,-6.200396825396824e-05,6.48281
2013-11-03,0.12,0.99,4.711111111111111e-05,-6.200396825396824e-05,6.48281
2013-11-04,0.12,0.92,4.711111111111111e-05,-6.200396825396824e-05,6.53855
2013-11-05,0.12,0.92,4.911111111111111e-05,-6.42361111111111e-05,6.51581
2013-11-06,0.12,0.92,0.0001433333333333,-0.000188244047619,6.49651
2013-11-07,0.25,0.92,3.991769547325103e-05,-5.088888888888888e-05,6.49609
2013-11-08,0.12,0.92,4.5555555555555546e-05,-6.026785714285713e-05,6.5377
2013-11-09,0.12,0.99,4.5777777777777776e-05,-6.79563492063492e-05,6.5377
2013-11-10,0.12,0.99,4.5777777777777776e-05,-6.79563492063492e-05,6.5377
2013-11-11,0.12,0.92,4.5555555555555546e-05,-6.026785714285713e-05,6.59562
2013-11-12,0.12,0.92,4.666666666666667e-05,-6.15079365079365e-05,6.5717
2013-11-13,0.12,0.92,0.0001419999999999,-0.0001867559523809,6.64707
2013-11-14,0.12,0.92,4.8e-05,-6.299603174603175e-05,6.64701
2013-11-15,0.12,0.92,4.88888888888889e-05,-6.398809523809524e-05,6.64607
2013-11-16,0.12,0.98,4.88888888888889e-05,-6.398809523809524e-05,6.64607
2013-11-17,0.12,0.98,4.666666666666667e-05,-6.026785714285713e-05,6.64607
2013-11-18,0.12,0.92,4.88888888888889e-05,-6.398809523809524e-05,6.6434
2013-11-19,0.12,0.92,5.044444444444444e-05,-6.572420634920634e-05,6.60997
2013-11-20,0.1,0.92,0.0001583333333333,-0.0001992424242424,6.61014
2013-11-21,0.12,0.94,4.88888888888889e-05,-6.398809523809524e-05,6.66682
2013-11-22,0.12,0.95,4.599999999999999e-05,-6.076388888888888e-05,6.63968
2013-11-23,0.1,1.04,4.861111111111112e-05,-6.186868686868686e-05,6.63968
2013-11-24,0.1,1.04,4.861111111111112e-05,-6.186868686868686e-05,6.63968
2013-11-25,0.1,0.94,4.861111111111112e-05,-6.186868686868686e-05,6.58393
2013-11-26,0.1,0.94,4.907407407407408e-05,-6.237373737373737e-05,6.56044
2013-11-27,0.12,0.94,0.0001454918032786,-0.0001845238095238,6.56468
2013-11-28,0.1,0.94,4.51111111111111e-05,-6.136363636363635e-05,6.57167
2013-11-29,0.15,0.94,4.666666666666667e-05,-5.917874396135266e-05,6.5415
2013-11-30,0.15,0.9,4.5555555555555546e-05,-6.473429951690822e-05,6.5415
2013-12-01,0.1,0.9,4.5555555555555546e-05,-6.893939393939393e-05,6.5415
2013-12-02,0.17,0.94,4.781420765027322e-05,-5.698005698005699e-05,6.54019
2013-12-03,0.06,0.94,4.8209366391184575e-05,-6.551362683438154e-05,6.56556
2013-12-04,0.1,0.94,0.0001486111111111,-0.0001886363636363,6.519
2013-12-05,0.24,0.94,4.208126036484245e-05,-5.331541218637992e-05,6.4937
2013-12-06,0.1,0.92,5.092592592592593e-05,-6.439393939393938e-05,6.49225
2013-12-07,0.24,0.97,4.228855721393035e-05,-5.241935483870968e-05,6.49225
2013-12-08,0.1,0.97,5.046296296296297e-05,-6.262626262626262e-05,6.49225
2013-12-09,0.1,0.92,4.755555555555556e-05,-6.414141414141414e-05,6.5016
2013-12-10,0.23,0.92,4.323308270676691e-05,-5.465221318879855e-05,6.5208
2013-12-11,0.1,0.92,0.0001548611111111,-0.0001954545454545,6.53788
2013-12-12,0.2,0.89,4.844444444444445e-05,-5.740740740740741e-05,6.54294
2013-12-13,0.2,0.85,4.88888888888889e-05,-5.787037037037037e-05,6.60851
2013-12-14,0.15,0.8,4.5777777777777776e-05,-6.570048309178745e-05,6.60851
2013-12-15,0.17,0.7,4.849726775956284e-05,-5.650522317188983e-05,6.60851
2013-12-16,0.2,0.81,4.333333333333333e-05,-5.787037037037037e-05,6.57381
2013-12-17,0.05,0.8,4.57516339869281e-05,-6.878306878306878e-05,6.57545
2013-12-18,0.1,0.64,0.0001513888888888,-0.0001878787878787,6.55309
2013-12-19,0.2,0.65,4.88888888888889e-05,-5.787037037037037e-05,6.56648
2013-12-20,0.1,0.65,5.277777777777778e-05,-6.64141414141414e-05,6.59262
2013-12-21,0.11,0.78,4.545454545454545e-05,-6.63163163163163e-05,6.59262
2013-12-22,0.17,0.76,4.4854280510018216e-05,-6.149097815764483e-05,6.59262
2013-12-23,0.17,0.65,5.1457194899817855e-05,-6.077872744539412e-05,6.58322
2013-12-24,0.2,0.65,4.8e-05,-5.555555555555556e-05,6.57299
2013-12-25,0.17,0.65,0.0001475409836065,-0.0001716524216524,6.57299
2013-12-26,0.1,0.65,5.046296296296297e-05,-6.262626262626262e-05,6.56327
2013-12-27,0.2,0.65,4.111111111111112e-05,-4.976851851851853e-05,6.52475
2013-12-28,0.12,0.75,4.377104377104377e-05,-6.15079365079365e-05,6.52475
2013-12-29,0.17,0.76,4.9635701275045536e-05,-5.76923076923077e-05,6.52475
2013-12-30,0.17,0.67,4.9863387978142086e-05,-5.76923076923077e-05,6.521
2013-12-31,0.1,0.67,5.138888888888889e-05,-6.616161616161616e-05,6.41953
2014-01-01,0.12,0.69,0.0001294191919191,-0.0001822916666666,6.41953
2014-01-02,0.06,0.67,5.292145593869733e-05,-6.577568134171907e-05,6.44544
2014-01-03,0.1,0.67,4.423076923076924e-05,-6.237373737373737e-05,6.50929
2014-01-04,0.18,0.73,4.557291666666667e-05,-5.6497175141242944e-05,6.50929
2014-01-05,0.1,0.73,5.046296296296297e-05,-6.262626262626262e-05,6.50929
2014-01-06,0.17,0.64,4.6448087431694e-05,-5.555555555555556e-05,6.52274
2014-01-07,0.04,0.64,4.785247432306256e-05,-6.543803418803419e-05,6.5124
2014-01-08,0.17,0.64,0.0001386612021857,-0.0001659544159544,6.50913
2014-01-09,0.18,0.64,4.383680555555556e-05,-5.57909604519774e-05,6.5727
2014-01-10,0.1,0.64,4.861111111111112e-05,-6.186868686868686e-05,6.54516
2014-01-11,0.13,0.7,4.197994987468671e-05,-6.735496558505409e-05,6.54516
2014-01-12,0.08,0.7,5.084745762711864e-05,-7.175925925925925e-05,6.54516
2014-01-13,0.08,0.64,5.084745762711864e-05,-6.455761316872426e-05,6.48143
2014-01-14,0.12,0.64,5.092592592592593e-05,-6.274801587301586e-05,6.50035
2014-01-15,0.12,0.67,0.0001541666666666,-0.0001897321428571,6.44904
2014-01-16,0.12,0.69,5e-05,-6.175595238095236e-05,6.4601
2014-01-17,0.1,0.69,5.092592592592593e-05,-6.439393939393938e-05,6.45866
2014-01-18,0.08,0.82,5.225988700564971e-05,-6.48148148148148e-05,6.45866
2014-01-19,0.17,0.82,4.849726775956284e-05,-5.650522317188983e-05,6.45866
2014-01-20,0.08,0.71,4.810298102981029e-05,-6.507201646090533e-05,6.47427
2014-01-21,0.1,0.71,4.791666666666668e-05,-6.111111111111111e-05,6.49152
2014-01-22,0.08,0.69,0.0001525423728813,-0.0001936728395061,6.48005
2014-01-23,0.08,0.69,4.810298102981029e-05,-6.507201646090533e-05,6.47951
2014-01-24,0.1,0.68,5.092592592592593e-05,-6.313131313131312e-05,6.41198
2014-01-25,0.08,0.71,5.202448210922788e-05,-6.455761316872426e-05,6.41198
2014-01-26,0.17,0.64,4.9408014571949e-05,-5.745489078822413e-05,6.41198
2014-01-27,0.08,0.67,4.878048780487806e-05,-6.455761316872426e-05,6.43635
2014-01-28,0.1,0.67,5.046296296296297e-05,-6.262626262626262e-05,6.4147
2014-01-29,0.08,0.67,0.0001553672316384,-0.0001929012345679,6.41968
2014-01-30,0.16,0.67,4.673721340388007e-05,-5.795019157088123e-05,6.4716
2014-01-31,0.11,0.67,4.981634527089073e-05,-6.18118118118118e-05,6.51493
2014-02-01,0.14,0.69,4.249585406301825e-05,-5.969785575048731e-05,6.51493
2014-02-02,0.1,0.72,5.069444444444445e-05,-6.287878787878786e-05,6.51493
2014-02-03,0.1,0.67,5.069444444444445e-05,-6.287878787878786e-05,6.5506
2014-02-04,0.08,0.67,4.71996386630533e-05,-6.40432098765432e-05,6.5486
2014-02-05,0.18,0.67,0.000130859375,-0.0001666666666666,6.52159
2014-02-06,0.04,0.67,5.1963601532567054e-05,-6.784188034188033e-05,6.5299
2014-02-07,0.14,0.67,4.228855721393035e-05,-6.067251461988303e-05,6.4989
2014-02-08,0.04,0.61,5.1932367149758455e-05,-7.558760683760684e-05,6.4989
2014-02-09,0.1,0.61,4.861111111111112e-05,-6.994949494949495e-05,6.4989
2014-02-10,0.04,0.67,5.268199233716475e-05,-6.864316239316238e-05,6.48913
2014-02-11,0.18,0.67,4.405381944444444e-05,-5.602636534839926e-05,6.47114
2014-02-12,0.1,0.67,0.0001479166666666,-0.0001878787878787,6.4375
2014-02-13,0.1,0.68,5e-05,-6.338383838383837e-05,6.4451
2014-02-14,0.1,0.68,5.069444444444445e-05,-6.287878787878786e-05,6.45558
2014-02-15,0.14,0.65,4.270315091210613e-05,-5.994152046783625e-05,6.45558
2014-02-16,0.1,0.65,4.976851851851853e-05,-6.186868686868686e-05,6.45558
2014-02-17,0.05,0.68,5.199430199430199e-05,-6.772486772486773e-05,6.43627
2014-02-18,0.25,0.68,4.316239316239316e-05,-5.155555555555556e-05,6.4535
2014-02-19,0.08,0.68,0.0001368563685636,-0.0001867283950617,6.48229
2014-02-20,0.08,0.68,4.674796747967479e-05,-6.352880658436213e-05,6.50676
2014-02-21,0.11,0.68,4.72910927456382e-05,-6.03103103103103e-05,6.53303
2014-02-22,0.05,0.5,4.590395480225989e-05,-7.010582010582011e-05,6.53303
2014-02-23,0.08,0.65,4.290876242095754e-05,-6.738683127572017e-05,6.53303
2014-02-24,0.05,0.67,4.731638418079095e-05,-6.322751322751323e-05,6.532
2014-02-25,0.08,0.67,4.5618789521228535e-05,-6.224279835390946e-05,6.50507
2014-02-26,0.2,0.67,0.0001346666666666,-0.0001611111111111,6.49863
2014-02-27,0.1,0.69,4.814814814814816e-05,-6.136363636363635e-05,6.50968
2014-02-28,0.22,0.69,4.519400352733686e-05,-5.3278688524590167e-05,6.5214
2014-03-01,0.05,0.65,5.06120527306968e-05,-7.433862433862433e-05,6.5214
2014-03-02,0.08,0.65,4.742547425474256e-05,-7.150205761316872e-05,6.5214
2014-03-03,0.08,0.69,4.697380307136404e-05,-6.378600823045267e-05,6.41786
2014-03-04,0.18,0.69,4.71996386630533e-05,-5.6261770244821086e-05,6.47751
2014-03-05,0.18,0.69,0.000140243902439,-0.0001673728813559,6.44476
2014-03-06,0.18,0.68,4.697380307136404e-05,-5.602636534839926e-05,6.43019
2014-03-07,0.25,0.67,4.3803418803418805e-05,-5.222222222222222e-05,6.39231
2014-03-08,0.06,0.5,5.202448210922788e-05,-7.468553459119497e-05,6.39231
2014-03-09,0.08,0.65,4.878048780487806e-05,-7.27880658436214e-05,6.39231
2014-03-10,0.22,0.67,4.607583774250441e-05,-5.4189435336976326e-05,6.37601
2014-03-11,0.1,0.67,4.861111111111112e-05,-6.186868686868686e-05,6.37354
2014-03-12,0.1,0.67,0.0001527777777777,-0.0001931818181818,6.3747
2014-03-13,0.08,0.67,4.99096657633243e-05,-6.712962962962962e-05,6.36513
2014-03-14,0.09,0.67,5.205415499533146e-05,-6.574923547400611e-05,6.38653
2014-03-15,0.14,0.68,4.270315091210613e-05,-6.115984405458088e-05,6.38653
2014-03-16,0.1,0.68,5.046296296296297e-05,-6.262626262626262e-05,6.38653
2014-03-17,0.22,0.67,4.717813051146384e-05,-5.532786885245902e-05,6.39111
2014-03-18,0.1,0.68,5.046296296296297e-05,-6.388888888888888e-05,6.3615
2014-03-19,0.1,0.68,0.0001513888888888,-0.0001916666666666,6.339
2014-03-20,0.15,0.67,4.777777777777778e-05,-6.0386473429951696e-05,6.41328
2014-03-21,0.08,0.66,5.131826741996233e-05,-6.507201646090533e-05,6.4043
2014-03-22,0.14,0.61,4.187396351575455e-05,-6.700779727095516e-05,6.4043
2014-03-23,0.1,0.61,5e-05,-7.045454545454545e-05,6.4043
2014-03-24,0.1,0.65,4.930555555555557e-05,-6.262626262626262e-05,6.41424
2014-03-25,0.17,0.64,4.440069991251093e-05,-5.650522317188983e-05,6.39818
2014-03-26,0.17,0.64,0.0001420765027322,-0.0001695156695156,6.4045
2014-03-27,0.25,0.65,4.45326278659612e-05,-5.066666666666666e-05,6.45904
2014-03-28,0.17,0.65,4.7358834244080144e-05,-5.650522317188983e-05,6.47479
2014-03-29,0.13,0.6,4.281537176274018e-05,-6.858407079646017e-05,6.47479
2014-03-30,0.08,0.6,4.85546522131888e-05,-7.304526748971193e-05,6.47479
2014-03-31,0.13,0.65,4.218880534670008e-05,-6.071779744346117e-05,6.5007
2014-04-01,0.1,0.65,4.930555555555557e-05,-6.262626262626262e-05,6.4649
2014-04-02,0.06,0.65,0.0001511299435028,-0.0001973270440251,6.4439
2014-04-03,0.2,0.64,4.5555555555555546e-05,-5.439814814814815e-05,6.47867
2014-04-04,0.09,0.64,4.925303454715219e-05,-6.269113149847094e-05,6.53938
2014-04-05,0.13,0.62,4.302422723475354e-05,-6.047197640117995e-05,6.53938
2014-04-06,0.1,0.62,4.6064814814814814e-05,-6.919191919191918e-05,6.53938
2014-04-07,0.2,0.64,4.5555555555555546e-05,-5.439814814814815e-05,6.5523
2014-04-08,0.08,0.64,5.178907721280602e-05,-6.558641975308641e-05,6.52374
2014-04-09,0.09,0.64,0.0001582633053221,-0.0001995412844036,6.49515
2014-04-10,0.08,0.64,4.90063233965673e-05,-6.610082304526749e-05,6.48485
2014-04-11,0.09,0.64,5.158730158730159e-05,-6.396534148827726e-05,6.53267
2014-04-12,0.14,0.6,4.270315091210613e-05,-6.115984405458088e-05,6.53267
2014-04-13,0.14,0.6,4.208126036484245e-05,-5.921052631578946e-05,6.53267
2014-04-14,0.2,0.64,4.4444444444444447e-05,-5.902777777777777e-05,6.54171
2014-04-15,0.3,0.64,3.518518518518518e-05,-5.021367521367521e-05,6.56496
2014-04-16,0.13,0.64,0.0001567796610169,-0.0001821533923303,6.56766
2014-04-17,0.12,0.64,5.434782608695653e-05,-6.15079365079365e-05,6.5867
2014-04-18,0.1,0.68,5.115740740740741e-05,-6.313131313131312e-05,6.60203
2014-04-19,0.14,0.58,4.270315091210613e-05,-5.994152046783625e-05,6.60203
2014-04-20,0.17,0.58,4.9635701275045536e-05,-5.76923076923077e-05,6.60203
2014-04-21,0.13,0.64,5.434782608695653e-05,-6.071779744346117e-05,6.59746
2014-04-22,0.25,0.64,4.594017094017093e-05,-5.4444444444444446e-05,6.6078
